Entity,Number ID,Coat color,Gender,Father,Mum,D.O.B,D.O.D,Cause of death,Censored,Lifespan (days),Code,Name Treatment,Drug Treatment,Cage,Position,,Blood,Batch,Current Age,month,Dead age or alive,month,1,1.5,2,3,4,4.5,5,6,8,10,12,14,15,17,18,Pups total,Pups euthanized,Weaning date,Weaning days,Males,Females,Dead
MOU007746,340,Agouti,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,85,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.6,,26.6,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007747,341,Agouti,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,86,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.8,,25.6,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007748,342,Agouti,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,81,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.1,,28.2,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007749,343,Black,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,82,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.7,,24.0,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007750,344,Black,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,83,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.8,,22.2,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007751,345,Black,Female,MOU004301,MOU004351,31-Oct-23,,,,98,,,,84,,,,E_2023_44_CEB,98,3.2,98,3.2,,17.8,,26.7,,,,,,,,,,,,14,3,22-Nov-2023,22,3,8,0
MOU007752,346,Light,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,42,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.3,,34.2,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007753,347,Brown,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,37,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.9,,35.9,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007754,348,Brown,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,38,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.3,,33.3,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007755,349,Agouti,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,39,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.9,,38.8,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007756,350,Agouti,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,40,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.9,,34.2,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007757,351,Agouti,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,41,,,,E_2023_44_CEB,98,3.2,98,3.2,,21.3,,28.7,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007758,352,Agouti,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,42,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.5,,32.3,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007759,353,Agouti,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,37,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.9,,36.9,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007760,354,Black,Male,MOU004303,MOU004353,31-Oct-23,,,,98,,,,38,,,,E_2023_44_CEB,98,3.2,98,3.2,,21.9,,27.3,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007761,355,Agouti,Female,MOU004303,MOU004353,31-Oct-23,,,,98,,,,85,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.9,,20.4,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007762,356,Agouti,Female,MOU004303,MOU004353,31-Oct-23,,,,98,,,,86,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.2,,22.3,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007763,357,Agouti,Female,MOU004303,MOU004353,31-Oct-23,,,,98,,,,81,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.3,,25.3,,,,,,,,,,,,14,2,22-Nov-2023,22,9,3,0
MOU007764,358,Brown,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,39,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.8,,38.9,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007765,359,Brown,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,40,,,,E_2023_44_CEB,98,3.2,98,3.2,,22.8,,28.3,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007766,360,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,41,,,,E_2023_44_CEB,98,3.2,98,3.2,,28.7,,40.3,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007767,361,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,42,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.3,,26.7,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007768,362,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,37,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.8,,31.8,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007769,363,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,38,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.8,,37.2,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007770,364,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,39,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.9,,36.1,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007771,365,Agouti,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,40,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.3,,34.1,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007772,366,Black,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,41,,,,E_2023_44_CEB,98,3.2,98,3.2,,28.9,,37.0,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007773,367,Black,Male,MOU004306,MOU004356,31-Oct-23,,,,98,,,,42,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.5,,32.2,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007774,368,Agouti,Female,MOU004306,MOU004356,31-Oct-23,,,,98,,,,82,,,,E_2023_44_CEB,98,3.2,98,3.2,,17.8,,26.1,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007775,369,Agouti,Female,MOU004306,MOU004356,31-Oct-23,,,,98,,,,83,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.7,,20.3,,,,,,,,,,,,13,2,22-Nov-2023,22,10,2,0
MOU007776,370,Light,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,37,,,,E_2023_44_CEB,98,3.2,98,3.2,,27.8,,39.3,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007777,371,Agouti,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,38,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.9,,33.6,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007778,372,Agouti,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,39,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.4,,30.0,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007779,373,Agouti,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,40,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.7,,38.6,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007780,374,Agouti,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,41,,,,E_2023_44_CEB,98,3.2,98,3.2,,27.8,,39.1,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007781,375,Black,Male,MOU004307,MOU004357,31-Oct-23,,,,98,,,,42,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.1,,38.1,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007782,376,Light,Female,MOU004307,MOU004357,31-Oct-23,,,,98,,,,84,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.0,,23.7,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007783,377,Light,Female,MOU004307,MOU004357,31-Oct-23,,,,98,,,,85,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.4,,30.4,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007784,378,Light,Female,MOU004307,MOU004357,31-Oct-23,,,,98,,,,86,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.7,,30.7,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007785,379,Agouti,Female,MOU004307,MOU004357,31-Oct-23,,,,98,,,,81,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.7,,26.0,,,,,,,,,,,,11,0,22-Nov-2023,22,6,4,0
MOU007786,380,Brown,Male,MOU004308,MOU004358,31-Oct-23,,,,98,,,,43,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.9,,30.9,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007787,381,Agouti,Male,MOU004308,MOU004358,31-Oct-23,,,,98,,,,44,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.4,,33.8,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007788,382,Agouti,Male,MOU004308,MOU004358,31-Oct-23,,,,98,,,,45,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.6,,31.4,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007789,383,Agouti,Male,MOU004308,MOU004358,31-Oct-23,,,,98,,,,46,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.4,,31.7,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007790,384,Black,Male,MOU004308,MOU004358,31-Oct-23,,,,98,,,,47,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.9,,35.0,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007791,385,Light,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,82,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.9,,24.8,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007792,386,Brown,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,83,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.5,,24.0,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007793,387,Agouti,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,84,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.1,,37.2,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007794,388,Agouti,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,85,,,,E_2023_44_CEB,98,3.2,98,3.2,,21.1,,22.4,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007795,389,Agouti,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,86,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.8,,27.1,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007796,390,Black,Female,MOU004308,MOU004358,31-Oct-23,,,,98,,,,81,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.4,,20.0,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007797,391,Agouti,Male,MOU004314,MOU004364,31-Oct-23,,,,98,,,,48,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.3,,38.6,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007798,392,Agouti,Male,MOU004314,MOU004364,31-Oct-23,,,,98,,,,49,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.8,,31.8,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007799,393,Brown,Male,MOU004314,MOU004364,31-Oct-23,,,,98,,,,43,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.7,,37.2,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007800,394,Agouti,Male,MOU004314,MOU004364,31-Oct-23,,,,98,,,,44,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.4,,37.3,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007801,395,Black,Male,MOU004314,MOU004364,31-Oct-23,,,,98,,,,45,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.8,,29.3,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007802,396,Agouti,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,82,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.6,,31.0,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007803,397,Agouti,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,83,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.2,,22.6,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007804,398,Agouti,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,84,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.4,,28.0,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007805,399,Black,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,85,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.5,,24.4,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007806,400,Black,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,86,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.1,,23.6,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007807,401,Black,Female,MOU004314,MOU004364,31-Oct-23,,,,98,,,,87,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.3,,20.9,,,,,,,,,,,,12,1,22-Nov-2023,22,5,6,0
MOU007808,402,Agouti,Male,MOU004317,MOU004367,31-Oct-23,,,,98,,,,46,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.6,,32.8,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007809,403,Agouti,Male,MOU004317,MOU004367,31-Oct-23,,,,98,,,,47,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.4,,37.0,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007810,404,Agouti,Male,MOU004317,MOU004367,31-Oct-23,,,,98,,,,48,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.9,,44.3,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007811,405,Brown,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,88,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.9,,27.7,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007812,406,Brown,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,89,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.5,,27.7,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007813,407,Agouti,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,90,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.1,,23.9,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007814,408,Agouti,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,91,,,,E_2023_44_CEB,98,3.2,98,3.2,,21.1,,27.4,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007815,409,Agouti,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,92,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.1,,25.1,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007816,410,Black,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,87,,,,E_2023_44_CEB,98,3.2,98,3.2,,17.9,,29.1,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007817,411,Black,Female,MOU004317,MOU004367,31-Oct-23,,,,98,,,,88,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.1,,24.6,,,,,,,,,,,,11,0,22-Nov-2023,22,3,7,0
MOU007818,412,Light,Male,MOU004318,MOU004368,31-Oct-23,,,,98,,,,49,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.6,,32.5,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007819,413,Agouti,Male,MOU004318,MOU004368,31-Oct-23,,,,98,,,,43,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.3,,39.2,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007820,414,Agouti,Male,MOU004318,MOU004368,31-Oct-23,,,,98,,,,44,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.6,,37.2,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007821,415,Agouti,Male,MOU004318,MOU004368,31-Oct-23,,,,98,,,,45,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.6,,41.4,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007822,416,Black,Male,MOU004318,MOU004368,31-Oct-23,,,,98,,,,46,,,,E_2023_44_CEB,98,3.2,98,3.2,,23.6,,32.2,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007823,417,Light,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,89,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.1,,26.9,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007824,418,Agouti,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,90,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.4,,29.3,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007825,419,Agouti,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,91,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.4,,26.5,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007826,420,Agouti,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,92,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.6,,27.8,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007827,421,Agouti,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,87,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.7,,21.4,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007828,422,Black,Female,MOU004318,MOU004368,31-Oct-23,,,,98,,,,88,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.5,,35.3,,,,,,,,,,,,13,2,22-Nov-2023,22,5,6,0
MOU007829,423,Light,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,47,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.5,,31.8,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007830,424,Light,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,48,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.4,,33.3,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007831,425,Brown,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,49,,,,E_2023_44_CEB,98,3.2,98,3.2,,28.2,,42.9,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007832,426,Agouti,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,43,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.5,,40.4,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007833,427,Agouti,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,44,,,,E_2023_44_CEB,98,3.2,98,3.2,,27.6,,42.7,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007834,428,Agouti,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,45,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.9,,37.3,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007835,429,Black,Male,MOU004320,MOU004370,31-Oct-23,,,,98,,,,46,,,,E_2023_44_CEB,98,3.2,98,3.2,,25.9,,32.6,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007836,430,Agouti,Female,MOU004320,MOU004370,31-Oct-23,,,,98,,,,89,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.2,,21.3,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007837,431,Agouti,Female,MOU004320,MOU004370,31-Oct-23,,,,98,,,,90,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.6,,35.0,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007838,432,Agouti,Female,MOU004320,MOU004370,31-Oct-23,,,,98,,,,91,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.9,,27.2,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007839,433,Agouti,Female,MOU004320,MOU004370,31-Oct-23,,,,98,,,,92,,,,E_2023_44_CEB,98,3.2,98,3.2,,22.4,,28.6,,,,,,,,,,,,15,4,22-Nov-2023,22,7,4,0
MOU007840,434,Agouti,Male,MOU004348,MOU004398,31-Oct-23,,,,98,,,,47,,,,E_2023_44_CEB,98,3.2,98,3.2,,24.4,,36.1,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007841,435,Agouti,Male,MOU004348,MOU004398,31-Oct-23,,,,98,,,,48,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.8,,32.0,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007842,436,Agouti,Male,MOU004348,MOU004398,31-Oct-23,,,,98,,,,49,,,,E_2023_44_CEB,98,3.2,98,3.2,,26.6,,33.7,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007843,437,Light,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,87,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.4,,30.4,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007844,438,Light,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,88,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.4,,21.1,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007845,439,Light,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,89,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.8,,25.3,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007846,440,Light,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,90,,,,E_2023_44_CEB,98,3.2,98,3.2,,17.8,,21.7,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007847,441,Light,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,91,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.5,,24.7,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007848,442,Agouti,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,92,,,,E_2023_44_CEB,98,3.2,98,3.2,,18.9,,30.9,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007849,443,Agouti,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,87,,,,E_2023_44_CEB,98,3.2,98,3.2,,20.1,,20.9,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007850,444,Black,Female,MOU004348,MOU004398,31-Oct-23,,,,98,,,,88,,,,E_2023_44_CEB,98,3.2,98,3.2,,19.7,,28.0,,,,,,,,,,,,13,2,22-Nov-2023,22,3,8,0
MOU007851,445,Agouti,Male,MOU004311,MOU004361,01-Nov-23,,,,97,,,,43,,,,E_2023_44_CEB,97,3.2,97,3.2,,22.1,,35.5,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007852,446,Black,Male,MOU004311,MOU004361,01-Nov-23,,,,97,,,,44,,,,E_2023_44_CEB,97,3.2,97,3.2,,23.7,,31.9,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007853,447,Light,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,89,,,,E_2023_44_CEB,97,3.2,97,3.2,,19.7,,25.3,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007854,448,Agouti,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,90,,,,E_2023_44_CEB,97,3.2,97,3.2,,19.3,,23.6,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007855,449,Agouti,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,91,,,,E_2023_44_CEB,97,3.2,97,3.2,,18.3,,25.2,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007856,450,Agouti,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,92,,,,E_2023_44_CEB,97,3.2,97,3.2,,21.2,,23.2,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007857,451,Agouti,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,93,,,,E_2023_44_CEB,97,3.2,97,3.2,,17.9,,23.2,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007858,452,Black,Female,MOU004311,MOU004361,01-Nov-23,,,,97,,,,94,,,,E_2023_44_CEB,97,3.2,97,3.2,,18.2,,20.6,,,,,,,,,,,,14,3,22-Nov-2023,21,2,6,0
MOU007859,453,Agouti,Male,MOU004312,MOU004362,01-Nov-23,,,,97,,,,45,,,,E_2023_44_CEB,97,3.2,97,3.2,,23.9,,30.2,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007860,454,Agouti,Male,MOU004312,MOU004362,01-Nov-23,,,,97,,,,46,,,,E_2023_44_CEB,97,3.2,97,3.2,,21.8,,27.4,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007861,455,Agouti,Male,MOU004312,MOU004362,01-Nov-23,,,,97,,,,47,,,,E_2023_44_CEB,97,3.2,97,3.2,,24.1,,33.2,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007862,456,Black,Male,MOU004312,MOU004362,01-Nov-23,,,,97,,,,48,,,,E_2023_44_CEB,97,3.2,97,3.2,,26.4,,33.5,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007863,457,Black,Male,MOU004312,MOU004362,01-Nov-23,,,,97,,,,49,,,,E_2023_44_CEB,97,3.2,97,3.2,,21.7,,27.2,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007864,458,Black,Male,MOU004312,MOU004362,01-Nov-23,23-Nov-23,Unwanted,2,22,,,,100,,,,E_2023_44_CEB,97,3.2,22,0.7,,,,,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,1
MOU007865,459,Light,Female,MOU004312,MOU004362,01-Nov-23,,,,97,,,,95,,,,E_2023_44_CEB,97,3.2,97,3.2,,19.5,,22.5,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007866,460,Light,Female,MOU004312,MOU004362,01-Nov-23,,,,97,,,,96,,,,E_2023_44_CEB,97,3.2,97,3.2,,19.6,,23.2,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
MOU007867,461,Light,Female,MOU004312,MOU004362,01-Nov-23,,,,97,,,,97,,,,E_2023_44_CEB,97,3.2,97,3.2,,19.8,,23.5,,,,,,,,,,,,14,3,22-Nov-2023,21,6,5,0
